RawText,WikidataID,Class,PredictedClass,ConfidenceScore
1941,Q5231,PERIOD,,0.0
SS,Q44687,INSTITUTION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
German,Q183,NATIONAL,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Hermann,Q966428,PERSON,,0.0
German,Q183,NATIONAL,,0.0
German,Q183,INSTITUTION,,0.0
German army,Q128781,INSTITUTION,,0.0
German army's,Q11322507,INSTITUTION,,0.0
army,Q37726,INSTITUTION,,0.0
Economics,Q8134,INSTITUTION,,0.0
Economics Department,Q7896076,INSTITUTION,,0.0
Department,Q215655,INSTITUTION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
area,Q11500,LOCATION,,0.0
million,Q38526,MEASURE,,0.0
Germany,Q183,LOCATION,,0.0
Soviet,Q15180,LOCATION,,0.0
Soviet Union,Q15180,LOCATION,,0.0
Union,Q214102,LOCATION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Zolochiv,Q623594,LOCATION,,0.0
west,Q679,LOCATION,,0.0
west Ukraine,Q1729457,LOCATION,,0.0
Ukraine,Q212,LOCATION,,0.0
Nazi,Q7310,LOCATION,,0.0
Nazi occupied,Q819274,LOCATION,,0.0
occupied,Q188686,LOCATION,,0.0
USSR,Q15180,LOCATION,,0.0
Soviets,Q15180,PERSON_TYPE,,0.0
Gestapo,Q43250,INSTITUTION,,0.0
Zolochiv,Q623594,LOCATION,,0.0
Germany,Q183,LOCATION,,0.0
Norway,Q20,LOCATION,,0.0
Netherlands,Q55,LOCATION,,0.0
Luxembourg,Q32,LOCATION,,0.0
Belgium,Q31,LOCATION,,0.0
France,Q142,LOCATION,,0.0
1940,Q18633,PERIOD,,0.0
Yugoslavia,Q83286,LOCATION,,0.0
Yugoslavia and Greece,Q162362,LOCATION,,0.0
Greece,Q41,LOCATION,,0.0
1941,Q5231,PERIOD,,0.0
antisemitic,Q22649,CONCEPTUAL,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
1942,Q18625,PERIOD,,0.0
Vichy,Q93351,INSTITUTION,,0.0
Vichy regime,Q69808,INSTITUTION,,0.0
regime,Q5589178,INSTITUTION,,0.0
occupied,Q188686,INSTITUTION,,0.0
occupied France,Q69808,INSTITUTION,,0.0
France,Q142,INSTITUTION,,0.0
French,Q142,PERSON_TYPE,,0.0
French Jews,Q702758,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Germany,Q183,LOCATION,,0.0
Italy,Q38,LOCATION,,0.0
Hungary,Q28,LOCATION,,0.0
Romania,Q218,LOCATION,,0.0
Bulgaria,Q219,LOCATION,,0.0
Finland,Q33,LOCATION,,0.0
antisemitic,Q22649,CONCEPTUAL,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Roma,Q2739,PERSON_TYPE,,0.0
Banjica,Q698270,INSTALLATION,,0.0
Banjica concentration camp,Q698270,INSTALLATION,,0.0
concentration,Q3686031,INSTALLATION,,0.0
concentration camp,Q328468,INSTALLATION,,0.0
camp,Q857784,INSTALLATION,,0.0
Belgrade,Q3711,LOCATION,,0.0
Serbian,Q127885,PERSON_TYPE,,0.0
Serbian communists,Q2424039,PERSON_TYPE,,0.0
communists,Q17427,PERSON_TYPE,,0.0
royalists,Q7375108,PERSON_TYPE,,0.0
German,Q183,NATIONAL,,0.0
Croatia,Q224,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Legal,Q7748,LEGAL,,0.0
Decree,Q2571972,LEGAL,,0.0
Nationalization,Q178564,LEGAL,,0.0
Property,Q6422240,LEGAL,,0.0
Jews,Q7325,LEGAL,,0.0
Jewish,Q9268,LEGAL,,0.0
Companies,Q4830453,LEGAL,,0.0
October,Q124,PERIOD,,0.0
Independent,Q327591,LOCATION,,0.0
Independent State,Q3624078,LOCATION,,0.0
Independent State of Croatia,Q153128,LOCATION,,0.0
State,Q131541,LOCATION,,0.0
Croatia,Q224,LOCATION,,0.0
North,Q49,LOCATION,,0.0
North Africa,Q27381,LOCATION,,0.0
Africa,Q15,LOCATION,,0.0
Holocaust,Q2763,EVENT,,0.0
Italian,Q38,EVENT,,0.0
Italian Libya,Q284568,EVENT,,0.0
Libya,Q1016,EVENT,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Holocaust,Q2763,EVENT,,0.0
Ashkenazi,Q34069,PERSON_TYPE,,0.0
Sephardi,Q102251,PERSON_TYPE,,0.0
Mizrahi,Q501837,PERSON_TYPE,,0.0
Mizrahi Jews,Q501837,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
1938,Q18645,PERIOD,,0.0
Fascist,Q6223,CONCEPTUAL,,0.0
Italian,Q38,NATIONAL,,0.0
anti,Q191624,LEGAL,,0.0
anti-Semitic,Q22649,LEGAL,,0.0
anti-Semitic laws,Q15912661,LEGAL,,0.0
Semitic,Q62928,LEGAL,,0.0
laws,Q4667872,LEGAL,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Libya,Q1016,LOCATION,,0.0
Tripoli,Q3579,LOCATION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
1942,Q18625,PERIOD,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
Benghazi,Q40816,LOCATION,,0.0
Jewish,Q7325,LOCATION,,0.0
Jewish Quarter,Q1186403,LOCATION,,0.0
Quarter,Q2983893,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
WWII,Q362,EVENT,,0.0
one-fifth,Q380344,MEASURE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Libya,Q1016,LOCATION,,0.0
Giado,Q117712,INSTALLATION,,0.0
camp,Q857784,INSTALLATION,,0.0
Gharyan,Q867102,LOCATION,,0.0
Tunisia,Q948,LOCATION,,0.0
North,Q49,NATIONAL,,0.0
North African,Q27381,NATIONAL,,0.0
African,Q369820,NATIONAL,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
November,Q125,PERIOD,,0.0
November 1942,Q3345416,PERIOD,,0.0
months,Q5151,PERIOD,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
anti,Q191624,CONCEPTUAL,,0.0
anti-Semitic,Q22649,CONCEPTUAL,,0.0
Semitic,Q62928,CONCEPTUAL,,0.0
Tunisia,Q948,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Yellow,Q943,UNKNOWN,,0.0
Yellow Star,Q8051836,UNKNOWN,,0.0
Star,Q381936,UNKNOWN,,0.0
Tunisian,Q56240,PERSON_TYPE,,0.0
Tunisian Jews,Q2916034,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
European,Q1464982,NATIONAL,,0.0
Tunisian,Q56240,PERSON_TYPE,,0.0
Tunisian Jews,Q2916034,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
German,Q183,NATIONAL,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
Lublin,Q37333,INSTALLATION,,0.0
Lublin reservation,Q445144,INSTALLATION,,0.0
reservation,Q5398059,INSTALLATION,,0.0
Nisko,Q983983,UNKNOWN,,0.0
Nisko plan,Q445144,UNKNOWN,,0.0
plan,Q1371819,UNKNOWN,,0.0
Nisko,Q983983,UNKNOWN,,0.0
Nisko Plan,Q445144,UNKNOWN,,0.0
Plan,Q1350284,UNKNOWN,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
September,Q123,PERIOD,,0.0
Germany,Q183,LOCATION,,0.0
Lublin,Q37333,LOCATION,,0.0
area,Q11500,LOCATION,,0.0
German,Q183,LEGAL,,0.0
German-Soviet agreement,Q130796,LEGAL,,0.0
Soviet,Q15180,LEGAL,,0.0
agreement,Q131569,LEGAL,,0.0
Lithuania,Q37,LOCATION,,0.0
Nisko,Q983983,UNKNOWN,,0.0
Nisko Plan,Q445144,UNKNOWN,,0.0
Plan,Q1350284,UNKNOWN,,0.0
Lublin,Q37333,INSTALLATION,,0.0
Lublin-Lipowa Reservation,Q445144,INSTALLATION,,0.0
Lipowa,Q553398,INSTALLATION,,0.0
Reservation,Q5398059,INSTALLATION,,0.0
Adolf,Q360684,PERSON,,0.0
Adolf Eichmann,Q28085,PERSON,,0.0
Eichmann,Q28085,PERSON,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Germany,Q183,LOCATION,,0.0
Austria,Q40,LOCATION,,0.0
Protectorate,Q152750,LOCATION,,0.0
Protectorate of Bohemia and Moravia,Q152750,LOCATION,,0.0
Bohemia,Q42585,LOCATION,,0.0
Bohemia and Moravia,Q152750,LOCATION,,0.0
Moravia,Q43266,LOCATION,,0.0
Lublin,Q37333,LOCATION,,0.0
October,Q124,PERIOD,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Austria,Q40,LOCATION,,0.0
Protectorate,Q152750,LOCATION,,0.0
Protectorate of Bohemia and Moravia,Q152750,LOCATION,,0.0
Bohemia,Q42585,LOCATION,,0.0
Bohemia and Moravia,Q152750,LOCATION,,0.0
Moravia,Q43266,LOCATION,,0.0
January,Q108,PERIOD,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Lublin,Q37333,LOCATION,,0.0
Germany,Q183,LOCATION,,0.0
Austria,Q40,LOCATION,,0.0
Czechoslovakia,Q33946,LOCATION,,0.0
February,Q109,MEASURE,,0.0
Pomeranian,Q1937043,PERSON_TYPE,,0.0
Pomeranian Jews,Q16933212,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Lublin,Q37333,INSTALLATION,,0.0
Lublin reservation,Q445144,INSTALLATION,,0.0
reservation,Q5398059,INSTALLATION,,0.0
Pomeranian,Q1937043,PERSON,,0.0
Gauleiter,Q1451250,PERSON,,0.0
Franz,Q4925932,PERSON,,0.0
Franz Schwede,Q77811,PERSON,,0.0
Franz Schwede-Coburg,Q77811,PERSON,,0.0
Schwede,Q568728,PERSON,,0.0
Coburg,Q14821,PERSON,,0.0
judenrein,Q375916,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
March,Q173177,PERIOD,,0.0
Nisko,Q983983,UNKNOWN,,0.0
Nisko Plan,Q445144,UNKNOWN,,0.0
Plan,Q1350284,UNKNOWN,,0.0
end,Q5375780,PERIOD,,0.0
end of April,Q2285726,PERIOD,,0.0
April,Q118,PERIOD,,0.0
Nisko,Q983983,UNKNOWN,,0.0
Nisko Plan,Q445144,UNKNOWN,,0.0
Plan,Q1350284,UNKNOWN,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Nisko,Q983983,LOCATION,,0.0
July,Q121,PERIOD,,0.0
July 1940,Q2385939,PERIOD,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
Hitler,Q352,PERSON,,0.0
October,Q124,PERIOD,,0.0
October 1940,Q2406315,PERIOD,,0.0
Gauleiters,Q1451250,PERSON,,0.0
Josef,Q312941,PERSON,,0.0
Robert Heinrich Wagner,Q71604,PERSON,,0.0
Heinrich,Q76480,PERSON,,0.0
Heinrich Wagner,Q75347,PERSON,,0.0
Wagner,Q1511,PERSON,,0.0
Operation,Q3033529,EVENT,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
unoccupied,Q5499765,LOCATION,,0.0
unoccupied France,Q69808,LOCATION,,0.0
France,Q142,LOCATION,,0.0
Alsace,Q1142,LOCATION,,0.0
Alsace-Lorraine,Q155144,LOCATION,,0.0
Lorraine,Q1137,LOCATION,,0.0
Reich,Q960541,INSTITUTION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Operation,Q3033529,EVENT,,0.0
hours,Q260732,PERIOD,,0.0
night,Q575,PERIOD,,0.0
October,Q124,PERIOD,,0.0
October 1940,Q2406315,PERIOD,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
France,Q142,LOCATION,,0.0
French,Q142,NATIONAL,,0.0
German,Q183,NATIONAL,,0.0
German,Q183,PERSON,,0.0
German Foreign Minister,Q568605,PERSON,,0.0
Foreign,Q56034,PERSON,,0.0
Foreign Minister,Q7330070,PERSON,,0.0
Minister,Q303618,PERSON,,0.0
Joachim,Q314700,PERSON,,0.0
Joachim von Ribbentrop,Q101886,PERSON,,0.0
von,Q300942,PERSON,,0.0
von Ribbentrop,Q101886,PERSON,,0.0
Ribbentrop,Q101886,PERSON,,0.0
Vichy,Q93351,INSTITUTION,,0.0
Vichy government,Q69808,INSTITUTION,,0.0
government,Q7188,INSTITUTION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Operation,Q3033529,EVENT,,0.0
Vichy,Q93351,LOCATION,,0.0
Gurs,Q275882,LOCATION,,0.0
Rivesaltes,Q689466,LOCATION,,0.0
Les,Q12633,LOCATION,,0.0
Les Milles,Q3233856,LOCATION,,0.0
Milles,Q1935505,LOCATION,,0.0
Germany,Q183,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
German,Q183,LOCATION,,0.0
German-occupied,Q700120,LOCATION,,0.0
German-occupied Poland,Q700120,LOCATION,,0.0
occupied,Q188686,LOCATION,,0.0
occupied Poland,Q700120,LOCATION,,0.0
Poland,Q36,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Germany,Q183,LOCATION,,0.0
Berlin,Q64,LOCATION,,0.0
1943,Q18623,PERIOD,,0.0
Berlin,Q64,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
December,Q126,PERIOD,,0.0
December 1939,Q3042470,PERIOD,,0.0
million,Q38526,MEASURE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
area,Q11500,LOCATION,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
April,Q118,PERIOD,,0.0
Lager,Q253481,INSTALLATION,,0.0
Nordhausen,Q7033,INSTALLATION,,0.0
Third Reich,Q7318,INSTITUTION,,0.0
Reich,Q7318,INSTITUTION,,0.0
1939,Q18639,PERIOD,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
POWs,Q179637,PERSON_TYPE,,0.0
1942,Q18625,PERIOD,,0.0
Poland,Q36,LOCATION,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
eastern,Q1189650,LOCATION,,0.0
eastern Europe,Q27468,LOCATION,,0.0
Europe,Q46,LOCATION,,0.0
Jewish,Q9268,PERSON_TYPE,,0.0
Polish,Q1026,PERSON_TYPE,,0.0
Polish intelligentsia,Q381142,PERSON_TYPE,,0.0
intelligentsia,Q381142,PERSON_TYPE,,0.0
communist,Q6186,PERSON_TYPE,,0.0
Roma,Q8060,PERSON_TYPE,,0.0
Roma and Sinti,Q8060,PERSON_TYPE,,0.0
Sinti,Q840648,PERSON_TYPE,,0.0
Germany,Q183,LOCATION,,0.0
V-2,Q174640,ARTIFACT,,0.0
rockets,Q41291,ARTIFACT,,0.0
Mittelbau,Q684424,INSTALLATION,,0.0
Mittelbau-Dora,Q684424,INSTALLATION,,0.0
Dora,Q78729,INSTALLATION,,0.0
Mauthausen,Q160139,INSTALLATION,,0.0
Mauthausen-Gusen,Q160139,INSTALLATION,,0.0
Mauthausen-Gusen concentration camp,Q160139,INSTALLATION,,0.0
Gusen,Q160139,INSTALLATION,,0.0
Gusen concentration camp,Q160139,INSTALLATION,,0.0
concentration,Q3686031,INSTALLATION,,0.0
concentration camp,Q328468,INSTALLATION,,0.0
camp,Q857784,INSTALLATION,,0.0
hour,Q25235,PERIOD,,0.0
occupied,Q188686,LOCATION,,0.0
occupied Europe,Q1320053,LOCATION,,0.0
Europe,Q46,LOCATION,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Bia,Q237224,LOCATION,,0.0
Budapest,Q1781,LOCATION,,0.0
Kovno,Q4115712,LOCATION,,0.0
Lvov,Q36036,LOCATION,,0.0
Riga,Q1773,LOCATION,,0.0
Vilna,Q216,LOCATION,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
Poland,Q36,LOCATION,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Germany,Q183,LOCATION,,0.0
Judenrat,Q833941,INSTITUTION,,0.0
Jewish,Q9268,INSTITUTION,,0.0
Jewish council,Q833941,INSTITUTION,,0.0
council,Q4358176,INSTITUTION,,0.0
September,Q123,PERIOD,,0.0
Heydrich,Q60039,PERSON,,0.0
Einsatzgruppen,Q152543,INSTITUTION,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Judenrat,Q833941,INSTITUTION,,0.0
Joseph,Q145746,PERSON,,0.0
Parnas,Q15063630,PERSON,,0.0
Lviv,Q36036,LOCATION,,0.0
October,Q124,PERIOD,,0.0
Byaroza,Q879406,LOCATION,,0.0
Adam,Q70899,PERSON,,0.0
Warsaw,Q270,LOCATION,,0.0
July,Q121,PERIOD,,0.0
Chaim,Q172183,PERSON,,0.0
Chaim Rumkowski,Q278963,PERSON,,0.0
Rumkowski,Q7379311,PERSON,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Germany,Q183,LOCATION,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
Jewish,Q9268,INSTITUTION,,0.0
Jewish council,Q833941,INSTITUTION,,0.0
council,Q4358176,INSTITUTION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Jewish,Q9268,INSTITUTION,,0.0
Jewish council,Q833941,INSTITUTION,,0.0
council,Q4358176,INSTITUTION,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw ghetto,Q154607,LOCATION,,0.0
ghetto,Q152018,LOCATION,,0.0
Jewish,Q678551,ORGANISATION,,0.0
Jewish Combat Organisation,Q266706,ORGANISATION,,0.0
Combat,Q1113445,ORGANISATION,,0.0
Organisation,Q926289,ORGANISATION,,0.0
council,Q4358176,INSTITUTION,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q152018,LOCATION,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
Warsaw,Q270,LOCATION,,0.0
hundreds,Q313354,MEASURE,,0.0
hundreds of thousands,Q16902987,MEASURE,,0.0
thousands,Q43016,MEASURE,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw ghetto,Q154607,LOCATION,,0.0
ghetto,Q152018,LOCATION,,0.0
1941,Q5231,PERIOD,,0.0
Theresienstadt,Q160175,INSTALLATION,,0.0
half,Q2114394,MEASURE,,0.0
1942,Q18625,PERIOD,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
police,Q35535,INSTITUTION,,0.0
Juden,Q7325,PERSON_TYPE,,0.0
Abraham,Q9181,PERSON,,0.0
Malik,Q849545,PERSON,,0.0
Kovno,Q4115712,LOCATION,,0.0
Kovno Ghetto,Q700112,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
Himmler,Q43067,PERSON,,0.0
July,Q121,PERIOD,,0.0
days,Q573,PERIOD,,0.0
22 July,Q2725,PERIOD,,0.0
July,Q121,PERIOD,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
days,Q573,MEASURE,,0.0
12 September,Q2849,MEASURE,,0.0
September,Q123,MEASURE,,0.0
Warsaw,Q270,LOCATION,,0.0
Treblinka,Q152010,INSTALLATION,,0.0
Treblinka extermination camp,Q152010,INSTALLATION,,0.0
extermination,Q153813,INSTALLATION,,0.0
extermination camp,Q153813,INSTALLATION,,0.0
camp,Q1198413,INSTALLATION,,0.0
Treblinka,Q152010,INSTALLATION,,0.0
September,Q123,PERIOD,,0.0
September 1942,Q3478961,PERIOD,,0.0
achwa,Q2034078,LOCATION,,0.0
southeast,Q23718,LOCATION,,0.0
Poland,Q36,LOCATION,,0.0
1943,Q18623,PERIOD,,0.0
Warsaw,Q270,EVENT,,0.0
Warsaw Ghetto,Q154607,EVENT,,0.0
Warsaw Ghetto Uprising,Q160161,EVENT,,0.0
Ghetto,Q154607,EVENT,,0.0
Ghetto Uprising,Q160161,EVENT,,0.0
Uprising,Q686165,EVENT,,0.0
Bia,Q237224,EVENT,,0.0
Ghetto,Q154607,EVENT,,0.0
Ghetto Uprising,Q160161,EVENT,,0.0
Uprising,Q686165,EVENT,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Dorohoi,Q5298169,EVENT,,0.0
Dorohoi Pogrom,Q2332992,EVENT,,0.0
Pogrom,Q177716,EVENT,,0.0
Ia,Q46852,EVENT,,0.0
pogrom,Q177716,EVENT,,0.0
Jedwabne,Q707547,EVENT,,0.0
Jedwabne Massacre,Q707547,EVENT,,0.0
Massacre,Q3199915,EVENT,,0.0
Legionnaires,Q188559,EVENT,,0.0
Legionnaires' Rebellion,Q18545517,EVENT,,0.0
Legionnaires' Rebellion and Bucharest Pogrom,Q18545517,EVENT,,0.0
Rebellion,Q124734,EVENT,,0.0
Bucharest,Q19660,EVENT,,0.0
Bucharest Pogrom,Q18545517,EVENT,,0.0
Pogrom,Q177716,EVENT,,0.0
Lviv,Q36036,LOCATION,,0.0
Lviv,Q36036,EVENT,,0.0
Lviv pogroms,Q667890,EVENT,,0.0
pogroms,Q177716,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Odessa,Q1874,EVENT,,0.0
Odessa massacre,Q707508,EVENT,,0.0
massacre,Q3199915,EVENT,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Lviv,Q36036,LOCATION,,0.0
Ukraine,Q212,LOCATION,,0.0
July,Q121,PERIOD,,0.0
July 1941,Q3188177,PERIOD,,0.0
Second World War,Q362,EVENT,,0.0
World,Q16502,EVENT,,0.0
World War,Q362,EVENT,,0.0
War,Q362,EVENT,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
Ia,Q46852,EVENT,,0.0
pogrom,Q177716,EVENT,,0.0
Romania,Q218,EVENT,,0.0
June,Q120,EVENT,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Romanian,Q7913,NATIONAL,,0.0
police,Q35535,INSTITUTION,,0.0
Lviv,Q36036,EVENT,,0.0
Lviv pogroms,Q667890,EVENT,,0.0
pogroms,Q177716,EVENT,,0.0
occupied,Q188686,LOCATION,,0.0
occupied Poland,Q700120,LOCATION,,0.0
Poland,Q36,LOCATION,,0.0
nationalists,Q6235,PERSON_TYPE,,0.0
Ukrainian,Q44806,PERSON_TYPE,,0.0
Ukrainian People's Militia,Q20714157,PERSON_TYPE,,0.0
People,Q33659,PERSON_TYPE,,0.0
People's Militia,Q18596505,PERSON_TYPE,,0.0
Militia,Q153936,PERSON_TYPE,,0.0
Ukraine,Q212,LOCATION,,0.0
Polish,Q809,PERSON_TYPE,,0.0
Polish Jews,Q1516823,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
June,Q120,PERIOD,,0.0
July,Q121,PERIOD,,0.0
Einsatzgruppe,Q152543,INSTITUTION,,0.0
Ukrainian,Q44806,ORGANISATION,,0.0
Ukrainian militia,Q20714157,ORGANISATION,,0.0
militia,Q153936,ORGANISATION,,0.0
Polish,Q36,NATIONAL,,0.0
uck,Q193366,LOCATION,,0.0
Tarnopol,Q156743,LOCATION,,0.0
Jedwabne,Q707547,EVENT,,0.0
Jedwabne pogrom,Q707547,EVENT,,0.0
pogrom,Q177716,EVENT,,0.0
July,Q121,EVENT,,0.0
July 1941,Q3188177,EVENT,,0.0
Nazi,Q7310,INSTITUTION,,0.0
Ordnungspolizei,Q160552,INSTITUTION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Poles,Q1026,PERSON_TYPE,,0.0
German,Q183,PERSON_TYPE,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Holocaust,Q2763,EVENT,,0.0
Holocaust in Ukraine,Q4499410,EVENT,,0.0
Ukraine,Q212,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Holocaust in Lithuania,Q1752358,EVENT,,0.0
Lithuania,Q37,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Holocaust in Latvia,Q4499395,EVENT,,0.0
Latvia,Q211,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Holocaust in Estonia,Q1150651,EVENT,,0.0
Estonia,Q191,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Holocaust in Belarus,Q2478315,EVENT,,0.0
Belarus,Q184,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Holocaust in Russia,Q4499398,EVENT,,0.0
Russia,Q159,EVENT,,0.0
Einsatzgruppen,Q152543,INSTITUTION,,0.0
Soviet,Q15180,LOCATION,,0.0
Soviet Union,Q15180,LOCATION,,0.0
Union,Q214102,LOCATION,,0.0
Wehrmacht,Q128781,INSTITUTION,,0.0
Axis,Q43056,INSTITUTION,,0.0
Axis Powers,Q43056,INSTITUTION,,0.0
Powers,Q3909690,INSTITUTION,,0.0
World,Q16502,EVENT,,0.0
World War,Q362,EVENT,,0.0
World War II,Q362,EVENT,,0.0
War,Q362,EVENT,,0.0
II,Q362,EVENT,,0.0
Babi,Q4837829,EVENT,,0.0
Babi Yar,Q48766,EVENT,,0.0
Yar,Q8049174,EVENT,,0.0
Rumbula,Q2350607,EVENT,,0.0
Rumbula massacre,Q2350607,EVENT,,0.0
massacre,Q3199915,EVENT,,0.0
Kamianets,Q193965,EVENT,,0.0
Kamianets-Podilskyi,Q193965,EVENT,,0.0
Kamianets-Podilskyi Massacre,Q481526,EVENT,,0.0
Podilskyi,Q892548,EVENT,,0.0
Massacre,Q3199915,EVENT,,0.0
Ponary,Q2005090,EVENT,,0.0
Ponary massacre,Q2005090,EVENT,,0.0
massacre,Q3199915,EVENT,,0.0
Germany,Q183,EVENT,,0.0
Germany's invasion,Q83055,EVENT,,0.0
invasion,Q697842,EVENT,,0.0
invasion of the Soviet Union,Q83055,EVENT,,0.0
Soviet,Q15180,EVENT,,0.0
Soviet Union,Q15180,EVENT,,0.0
Union,Q214102,EVENT,,0.0
June,Q120,EVENT,,0.0
June 1941,Q83055,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
invasion,Q697842,EVENT,,0.0
invasion of the Soviet Union,Q83055,EVENT,,0.0
Soviet,Q15180,EVENT,,0.0
Soviet Union,Q15180,EVENT,,0.0
Union,Q214102,EVENT,,0.0
German,Q183,NATIONAL,,0.0
